tipo,wr0,wr1,wr2,wr3,wr4,wr5,wr6,wr7,wr8,wr9,wr10,wr11,wr12,wr13,wr14,wr15,wr16,wr17,wr18,wr19,wr20,wr21,wr22,wr23,wr24,wr25,wr26,wr27,wr28,wr29,wr30,wr31,wr32,wr33,wr34,wr35,wr36,wr37,wr38,wr39,wr40,wr41,wr42,wr43,wr44,wr45,wr46,wr47,wr48,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,wl8,wl9,wl10,wl11,wl12,wl13,wl14,wl15,wl16,wl17,wl18,wl19,wl20,wl21,wl22,wl23,wl24,wl25,wl26,wl27,wl28,wl29,wl30,wl31,wl32,wl33,wl34,wl35,wl36,wl37,wl38,wl39,wl40,wl41,wl42,wl43,wl44,wl45,wl46,wl47,wl48,br0,br1,br2,br3,br4,br5,br6,br7,br8,br9,br10,br11,br12,br13,br14,br15,br16,br17,br18,br19,br20,br21,br22,br23,br24,br25,br26,br27,br28,br29,br30,br31,br32,br33,br34,br35,br36,br37,br38,br39,br40,br41,br42,br43,br44,br45,br46,br47,br48,bl0,bl1,bl2,bl3,bl4,bl5,bl6,bl7,bl8,bl9,bl10,bl11,bl12,bl13,bl14,bl15,bl16,bl17,bl18,bl19,bl20,bl21,bl22,bl23,bl24,bl25,bl26,bl27,bl28,bl29,bl30,bl31,bl32,bl33,bl34,bl35,bl36,bl37,bl38,bl39,bl40,bl41,bl42,bl43,bl44,bl45,bl46,bl47,bl48,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,r
0,0,8,17,8,0,49,0,8,0,0,8,8,0,0,0,8,0,17,8,0,0,0,0,0,8,8,0,17,0,34,8,21,0,0,0,8,0,0,0,0,0,8,0,0,0,0,8,8,0,8,0,17,0,8,34,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,8,28,17,8,0,0,8,8,0,17,0,0,0,0,0,0,0,8,0,0,8,11,10,16,17,13,21,18,20,20,15,14,11,17,16,15,17,11,15,17,14,24,26,6,13,9,9,14,15,12,20,21,21,20,13,31,9,13,9,17,15,11,13,12,15,11,13,13,13,18,11,9,15,19,14,24,21,20,18,19,16,13,15,13,12,13,3,13,14,13,11,14,4,15,12,10,14,15,13,21,20,21,21,21,26,15,13,9,15,13,11,13,12,11,9,11,11,10,15,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,48,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,13
0,0,8,17,0,0,54,8,8,0,0,8,8,0,0,0,8,0,17,8,0,0,0,0,0,8,8,0,8,0,34,8,17,0,0,0,21,0,0,0,0,0,17,0,0,0,0,8,8,8,8,0,17,0,0,34,8,8,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,21,8,8,21,17,8,0,0,8,8,8,21,0,0,0,0,0,0,0,8,0,8,8,18,13,23,27,24,30,26,27,26,27,24,15,21,19,19,21,14,18,20,19,29,29,14,20,14,15,21,23,18,28,27,29,26,13,31,17,17,7,23,21,17,18,17,19,15,18,15,16,21,13,11,17,19,17,24,20,17,17,19,16,15,19,17,14,18,7,15,17,18,20,26,9,18,12,12,15,17,14,24,20,23,20,21,26,18,16,10,21,17,13,17,13,13,14,15,13,13,19,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,48,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,14
0,0,8,21,0,0,42,0,8,0,0,0,8,0,0,0,17,0,17,17,0,8,0,0,0,8,8,8,0,0,45,17,17,0,0,0,17,0,0,0,0,0,17,0,0,8,0,8,8,17,8,0,17,0,0,42,8,8,0,0,8,8,0,0,0,0,0,8,0,8,0,0,0,8,0,0,8,0,8,42,17,8,0,0,0,0,8,17,0,0,0,0,0,0,0,8,0,8,17,9,10,14,16,13,17,16,17,14,13,14,20,19,20,20,22,14,19,23,20,31,30,11,19,12,13,21,18,13,24,22,23,20,26,20,16,17,11,20,19,17,22,15,17,17,20,15,11,9,4,4,9,13,10,16,14,13,13,11,10,11,15,14,13,17,2,15,16,15,19,21,4,18,10,10,15,15,11,21,17,20,17,21,23,13,15,9,15,14,12,15,12,11,10,17,12,13,8,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,19
0,0,8,17,0,0,49,0,0,0,0,8,8,0,0,0,8,0,17,8,0,0,0,0,0,8,8,0,28,0,49,8,8,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,8,17,0,0,8,0,0,34,0,8,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,8,8,0,8,17,8,54,17,8,0,0,0,0,8,17,0,0,0,0,0,0,0,8,0,0,8,11,11,17,20,17,21,18,19,18,17,17,10,13,13,13,15,15,13,17,14,24,24,8,16,9,11,18,17,13,23,20,21,21,26,20,12,10,7,17,13,11,15,11,15,13,15,13,17,11,10,13,17,22,18,26,21,20,18,22,18,14,16,15,13,18,7,15,17,16,17,22,9,17,6,10,15,15,13,24,19,23,22,21,23,15,13,10,21,15,12,15,10,13,10,18,13,17,9,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,14
0,0,8,17,0,0,42,0,0,0,0,0,8,0,0,0,8,0,17,8,0,0,0,0,0,8,0,0,17,0,42,8,8,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,8,8,8,0,17,0,0,45,0,8,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,8,42,17,8,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,8,8,6,12,13,12,19,18,20,17,15,14,10,13,13,10,11,9,11,11,8,17,16,3,11,8,9,16,11,9,20,21,21,17,21,24,10,11,7,13,13,10,11,10,11,10,9,11,13,8,10,8,13,19,16,24,21,20,17,18,13,13,16,14,11,11,2,14,13,9,13,18,3,11,8,9,13,12,11,20,20,23,18,24,23,17,15,10,21,15,11,16,15,15,13,13,10,11,6,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,12
0,0,8,21,0,0,49,0,8,0,0,8,8,0,0,0,8,0,8,8,0,0,0,0,0,17,8,0,0,0,34,8,8,0,0,0,21,0,0,0,0,0,8,0,0,0,0,8,8,8,0,0,17,0,0,42,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,17,8,28,8,8,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,8,12,13,19,24,19,24,21,23,20,21,20,15,19,16,17,20,15,16,17,18,26,22,11,16,9,13,19,18,14,26,23,26,22,21,24,13,15,9,19,17,14,18,16,17,15,18,16,18,9,9,10,14,21,17,24,21,18,17,19,16,10,13,12,11,11,1,12,13,11,13,15,3,9,3,10,17,15,14,21,19,20,21,24,23,15,10,4,13,8,4,8,3,4,4,10,11,14,6,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,13
0,0,8,17,0,0,34,0,0,0,0,0,8,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,17,17,0,0,8,0,0,34,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,21,8,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,7,12,13,12,17,16,15,15,13,13,10,11,13,11,13,2,13,13,10,15,16,6,11,6,7,14,11,8,15,13,15,14,15,17,9,11,7,11,10,8,11,9,11,10,11,10,11,12,9,8,12,17,15,18,17,16,14,15,13,8,11,9,9,10,3,13,13,10,12,13,3,14,8,9,14,14,11,18,15,17,16,17,17,13,8,3,13,8,8,10,9,13,9,11,9,9,8,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,10
0,0,8,17,0,0,34,0,0,0,0,8,8,0,0,0,8,0,8,8,0,0,0,0,0,0,8,0,0,0,17,8,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,17,8,8,0,17,0,0,34,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,28,17,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,10,10,18,23,20,26,24,24,22,23,20,10,17,19,14,18,6,16,17,18,26,26,6,12,6,10,18,17,13,19,20,24,26,15,17,16,10,9,23,18,11,17,11,15,10,17,13,13,6,10,8,12,14,13,17,14,14,13,15,13,8,11,9,8,11,4,10,14,11,11,13,3,14,6,9,13,11,11,17,13,14,12,17,17,13,8,1,11,9,8,10,9,10,9,7,10,13,8,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,13
0,0,8,17,0,0,45,0,0,0,0,0,8,0,0,0,8,0,8,8,0,0,0,0,0,8,0,0,8,0,28,8,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,8,17,0,0,8,0,0,42,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,34,8,8,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,8,11,7,14,17,13,17,17,17,13,15,13,10,13,13,13,13,3,14,14,12,15,21,6,12,9,9,16,13,12,19,16,17,15,26,26,10,11,7,11,13,8,10,9,12,8,12,11,13,11,9,6,13,15,14,18,17,14,13,15,13,10,9,10,9,11,0,12,12,9,11,11,3,13,8,8,13,12,11,16,15,17,16,17,21,13,10,7,14,10,8,11,9,8,7,9,9,9,10,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,14
0,0,8,17,0,0,34,0,0,0,0,8,8,0,0,0,8,0,17,8,0,0,0,0,0,8,8,0,8,0,34,8,8,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,8,17,8,0,17,0,0,45,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,17,8,8,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,8,12,13,19,22,19,24,21,21,20,20,19,11,15,17,17,17,6,15,19,17,26,26,11,16,8,11,18,18,16,24,23,24,21,26,26,14,10,3,17,16,14,16,11,14,14,16,15,17,9,10,11,14,20,17,24,19,17,16,18,15,11,13,13,11,15,6,12,17,11,16,17,7,15,12,11,17,17,13,22,17,20,17,17,21,15,11,10,18,13,9,13,11,13,12,13,12,17,8,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,14
0,0,8,21,0,0,49,8,8,0,0,17,8,0,0,0,8,0,8,8,0,8,0,0,0,8,8,8,0,0,49,17,28,0,8,0,34,0,0,0,0,0,8,0,0,0,0,17,8,17,0,0,8,0,0,34,0,8,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,8,42,17,17,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,8,9,9,14,16,13,20,18,16,17,15,14,11,15,16,14,15,0,14,14,13,20,20,8,11,4,9,13,13,10,19,20,20,17,22,17,14,10,3,11,9,10,13,10,13,7,13,11,6,11,9,8,13,17,17,22,20,17,16,17,15,10,15,13,11,13,2,13,13,13,21,26,4,14,6,8,14,14,12,21,17,20,17,20,20,13,13,9,15,14,9,13,8,13,10,13,9,6,10,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,12
0,0,8,17,8,0,45,0,0,0,0,0,8,0,0,0,8,0,8,8,0,0,0,0,0,0,8,0,0,0,17,0,0,0,8,0,17,0,0,0,0,0,8,0,0,0,0,17,8,17,0,0,8,0,0,34,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,17,8,0,0,0,0,8,17,0,0,0,0,0,0,0,8,0,0,8,11,13,16,18,17,20,19,19,18,16,15,11,15,15,15,17,6,13,17,15,22,24,6,15,6,10,17,15,12,19,17,19,17,22,17,12,11,7,17,15,11,15,12,15,14,14,13,13,9,13,11,15,20,16,24,20,20,17,19,17,13,13,13,13,18,7,15,14,13,19,21,9,15,10,11,17,17,14,22,17,21,18,20,20,17,13,9,20,14,11,15,12,13,12,15,13,13,8,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,15
0,0,8,8,0,0,17,0,0,0,0,0,8,0,0,0,8,0,8,8,0,0,0,0,0,8,0,0,0,0,42,8,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,8,8,17,0,0,8,0,0,28,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,28,8,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,9,9,13,15,13,17,16,17,14,13,13,10,13,13,11,13,6,13,13,10,15,16,6,11,9,10,16,13,9,19,18,20,14,20,26,9,8,6,10,10,8,11,9,11,7,9,13,10,13,10,8,12,14,15,20,19,16,14,19,13,8,13,12,9,11,1,13,14,10,13,14,3,11,8,8,14,12,11,21,15,18,16,23,32,13,10,7,14,13,9,13,9,10,7,10,9,9,12,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,11
0,0,0,17,0,0,28,0,0,0,0,8,8,0,0,0,8,0,17,8,0,0,0,0,0,0,8,0,0,0,21,8,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,8,17,8,0,17,0,0,21,0,8,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,8,0,8,8,0,8,21,17,8,0,0,0,0,8,8,0,0,0,0,0,0,0,8,0,0,8,17,13,21,27,21,28,26,26,26,24,21,18,22,21,22,23,9,20,23,20,32,32,13,19,10,13,23,21,16,26,26,27,26,20,26,14,19,13,23,21,17,22,17,22,20,21,17,15,9,17,14,18,23,22,28,26,26,24,24,21,17,20,20,18,22,13,20,22,18,23,28,13,24,13,14,20,21,18,26,23,27,24,23,32,22,20,12,26,21,17,22,19,22,19,21,17,12,9,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,21
0,0,0,8,0,0,28,0,0,0,0,0,8,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,8,17,0,0,8,0,0,28,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,8,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,4,6,8,8,6,15,14,16,13,9,7,7,7,9,7,8,3,10,8,8,11,10,1,9,4,6,10,8,4,10,11,12,13,14,15,7,7,9,8,7,4,7,6,8,3,6,6,15,13,6,4,8,9,9,12,13,11,12,13,10,7,9,6,8,10,0,10,10,9,11,9,1,11,6,6,10,11,7,13,11,13,10,14,19,11,7,3,8,6,6,7,7,7,3,6,6,12,12,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,7
0,0,8,17,0,0,28,0,0,0,0,8,8,0,0,0,8,0,8,8,0,0,0,0,0,0,8,0,8,0,21,8,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,8,8,17,0,0,8,0,0,28,0,8,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,21,17,8,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,8,12,11,17,20,16,20,18,19,17,19,17,13,18,17,17,18,4,14,17,14,26,24,8,13,8,11,18,17,13,20,18,21,20,14,15,10,13,6,17,16,13,16,10,15,14,16,13,17,9,13,11,15,21,17,24,22,20,20,22,18,15,17,17,16,20,7,14,21,16,20,26,7,14,6,10,15,17,14,21,17,21,18,14,19,17,13,9,20,17,13,18,12,15,16,17,13,12,9,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,15
0,0,0,17,0,0,42,0,0,0,0,0,8,0,0,0,8,0,17,8,0,0,0,0,0,8,0,0,0,0,28,8,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,8,8,8,0,0,8,0,0,42,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,21,8,8,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,8,9,7,12,13,11,15,14,16,14,12,10,8,11,13,11,11,4,11,13,10,14,16,6,9,6,9,14,11,10,15,16,16,13,21,21,7,10,3,11,10,8,11,9,11,7,9,10,15,13,9,6,10,17,14,20,15,14,13,15,13,8,11,10,9,11,4,10,13,9,13,14,4,14,8,6,13,13,9,17,15,17,16,24,21,13,10,7,11,9,6,13,10,11,7,9,9,12,10,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,9
0,0,8,21,0,0,42,8,0,0,0,8,8,0,0,0,8,0,8,8,0,0,0,0,0,8,8,0,0,0,42,8,8,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,8,8,0,0,8,0,0,28,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,28,8,8,0,0,0,0,0,17,0,0,0,0,0,0,0,8,0,0,8,14,13,18,20,17,24,21,23,18,21,17,13,17,15,15,17,13,13,17,15,22,24,8,15,9,13,19,16,13,21,22,23,18,21,21,13,13,9,17,16,13,16,13,17,14,16,15,15,8,13,10,14,19,17,21,19,18,16,19,16,13,16,15,14,20,3,13,17,15,20,22,4,14,8,10,15,17,13,21,17,20,17,24,21,13,13,9,20,15,12,15,11,13,13,16,12,15,4,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,15
0,0,8,17,0,0,34,0,0,0,0,0,8,0,0,0,8,0,8,8,0,0,0,0,0,0,8,0,8,0,34,8,8,0,0,0,17,0,0,0,0,0,8,0,0,0,0,8,8,17,0,0,8,0,0,42,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,34,17,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,2,4,6,7,9,15,13,13,11,11,10,3,6,2,1,4,2,8,7,2,8,7,0,3,2,6,10,10,4,13,11,15,13,11,18,4,3,3,3,2,1,3,3,4,1,1,9,13,12,4,4,8,9,9,14,14,11,10,13,8,4,6,4,4,10,0,8,9,6,6,6,0,3,3,4,7,6,6,10,11,14,12,14,20,11,8,3,8,2,2,7,4,3,1,2,4,10,10,46,57,28,64,54,53,41,40,45,43,37,45,45,46,46,72,75,27,45,74,49,77,61,43,33,48,19,46,38,65,48,46,62,53,53,45,43,57,65,48,49,41,45,74,46,72,56,56,22,22.0,128211,128211,128211,128211,128211,128211,128211,128211,128211,128211,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,126179,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,127123,127123,127123,4
